"town_code","town_name","grand_list_year","residential_net","residential_ratio","residential_equalized","apartments_net","apartments_ratio","apartments_equalized","cip_net","cip_ratio","cip_equalized","vacant_net","vacant_ratio","vacant_equalized","land_use_net","land_use_ratio","land_use_equalized","ten_mill_net","ten_mill_ratio","ten_mill_equalized","total_real_property","total_real_property_equalized","total_personal_property_mvpp","total_personal_property_ratio","total_personal_property_equalized","total_net_assessment","total_equalized"
"56","Granby","2017","808866120","70","1155523028.57","5876220","70","8394600","47119310","70","67313300","10258250","70","14654642.86","2490530","70","3557900","0","100","0","874610430","1249443471.43","115755590","70","165365128.57","990366020","1414808600"
"56","Granby","2016","802444400","65.14","1231876573.53","3479560","65.55","5308253.24","45932390","96.8","47450816.12","10525030","65.55","16056491.23","1996070","70","2851528.57","0","100","0","864377450","1303543662.69","113060090","70","161514414.29","977437540","1465058076.98"
"56","Granby","2015","799650850","66.62","1200316496.55","2991870","66.76","4481530.86","44736370","66.76","67010739.96","10934390","72.76","15028023.64","2028990","70","2898557.14","0","100","0","860342470","1289735348.15","111175000","70","158821428.57","971517470","1448556776.72"
"56","Granby","2014","729384760","68.99","1057232584","4279310","69.06","6196510","41378330","69.06","59916493","10588790","60.75","17430107","70906120","70","101294457","0","100","0","856537310","1242070152","109098580","70","155855114","965635890","1397925266"
"56","Granby","2013","725703030","67.97","1067681374","4279310","67.59","6331277","41367130","67.59","61203033","10631210","60.14","17677436","70396890","70","100566986","0","100","0","852377570","1253460106","107808420","70","154012029","960185990","1407472134"
"56","Granby","2012","721498680","70","1030712400","4279310","70","6113300","41258770","70","58941100","10515680","70","15022400","71321210","70","101887443","0","100","0","848873650","1212676643","105291630","70","150416614","954165280","1363093257"
"56","Granby","2011","820207000","76.74","1068812874.64","4426730","76.82","5762470.71","45432520","76.82","59141525.64","14085680","106.54","13221024.97","78307380","70","111867685.71","0","100","0","962459310","1258805581.68","104525580","70","149322257.14","1066984890","1408127838.82"
"55","Goshen","2024","628901500","47.65","1319835257.08","133560","49.47","269981.81","20114710","49.47","40660420.46","24326873","55.48","43848004.69","6952470","70.00","9932100.00","0","100.00","0.00","680429113","1414545764.00","59470202.00","70.00","84957431.43","739899315","1499503195.00"
"55","Goshen","2023","620002370","56.67","1094057473.09","133560","58.46","228463.91","20104560","58.46","34390283.95","26012323","64.58","40279224.22","6858100","70","9797285.71","0","100","0","673110913","1178752731","65535238","70","93621768.57","738646151","1272374500"
"55","Goshen","2022","610997540","70","872853628.57","133560","70","190800","20008870","70","28584100","27222013","70","38888590","6929820","70","9899742.86","0","100","0","665291803","950416862","66082234","70","94403191.43","731374037","1044820053"
"55","Goshen","2021","466823750","49.75","938339195.98","108080","52.19","207089.48","20283270","52.19","38864284.35","30927170","74.3","41624724.09","5059880","70","7228400","0","100","0","523202150","1026263693","62656510","70","89509300","585858660","1115772993"
"55","Goshen","2020","464063280","55.73","832699228.42","108080","59.79","180766.01","20319840","59.79","33985348.72","30739520","83.31","36897755.37","5214460","70","7449228.57","0","100","0","520445180","911212327","52571410","70","75102014.29","573016590","986314341"
"55","Goshen","2019","459899610","68.85","667973289.76","108080","69.9","154620.89","20294360","69.9","29033419.17","31164230","94.44","32998972.89","5196230","70","7423185.71","0","100","0","516662510","737583489","48715005","70","69592864.29","565377515","807176353"
"55","Goshen","2018","457468560","70.57","648293856.73","155190","71.29","217688.32","20292820","71.29","28465170.43","31169660","82.84","37628611.09","5171720","70","7388171.43","0","100","0","514257950","721993498","45338845","70","64769778.57","559596795","786763276.57"
"55","Goshen","2017","453961210","70","648516014.29","155190","70","221700","20298980","70","28998542.86","32189650","70","45985214.29","5329660","70","7613800","0","100","0","511934690","731335271.43","42338430","70","60483471.43","554273120","791818742.86"
"55","Goshen","2016","432637330","66.68","648826229.75","176400","66.44","265502.71","20093590","66.44","30243211.92","31017600","59.88","51799599.20","3562650","70","5089500","0","100","0","487487570","736224043.58","41263560","70","58947942.86","528751130","795171986.44"
"55","Goshen","2015","430048600","71.08","605020540.24","176400","70.48","250283.77","19564220","70.48","27758541.43","31778790","59.91","53044216.32","3418090","70","4882985.71","0","100","0","484986100","690956567.47","39866310","70","56951871.43","524852410","747908438.90"
"55","Goshen","2014","427950510","68.93","620847976","176400","68.92","255949","19651050","68.92","28512841","33057580","90","36730644","3276700","70","4681000","0","100","0","484112240","691028411","39400080","70","56285829","523512320","747314239"
"55","Goshen","2013","424614390","70.8","599737839","176400","70","252000","19801710","70","28288157","33637780","65.96","50997241","3230630","70","4615186","0","100","0","481460910","683890423","39230220","70","56043171","520691130","739933594"
"55","Goshen","2012","422469720","70","603528171","176400","70","252000","19902600","70","28432286","33634630","70","48049471","3319640","70","4742343","0","100","0","479502990","685004271","38648180","70","55211686","518151170","740215957"
"55","Goshen","2011","506268020","85.12","594769760.34","197470","86.23","229003.83","22544400","86.23","26144497.27","42690390","89.7","47592408.03","3719510","70","5313585.71","0","100","0","575419790","674049255.18","38666215","70","55237450","614086005","729286705.18"
"54","Glastonbury","2024","3934275870","51.87","7584877327.94","111761600","51.92","215257318.95","688673000","65.95","1044235026.54","33954711","54.70","62074425.96","2335969","70.00","3337098.57","0","100.00","0.00","4771001150","8909781199.00","647112995.00","70.00","924447135.71","5418114145","9834228335.00"
