year,leaid,grade,enrollment
2023,0905010,2,142
2023,0905040,2,428
2023,0905070,2,262
2023,0905100,2,37
2023,0905130,2,275
2023,0905160,2,105
2023,0905190,2,273
2023,0905220,2,247
2023,0905250,2,107
2023,0905280,2,163
2023,0905310,2,131
2023,0905370,2,77
2023,0900007,3,66
2023,0900009,3,38
2023,0900010,3,32
2023,0900016,3,24
2023,0900024,3,90
2023,0900028,3,43
2023,0900030,3,23
2023,0900060,3,190
2023,0900070,3,82
2023,0900090,3,30
2023,0900120,3,239
2023,0900150,3,32
2023,0900207,3,36
2023,0900208,3,92
2023,0900210,3,188
2023,0900212,3,70
2023,0900214,3,65
2023,0900215,3,40
2023,0900216,3,30
2023,0900217,3,61
2023,0900220,3,64
2023,0900221,3,64
2023,0900226,3,63
2023,0900240,3,53
2023,0900270,3,205
2023,0900330,3,94
2023,0900360,3,51
2023,0900390,3,17
2023,0900420,3,176
2023,0900450,3,1429
2023,0900510,3,519
2023,0900540,3,178
2023,0900570,3,91
2023,0900630,3,9
2023,0900660,3,43
2023,0900690,3,106
2023,0900700,3,589
2023,0900720,3,21
2023,0900750,3,320
2023,0900780,3,26
2023,0900810,3,100
2023,0900840,3,169
2023,0900870,3,8
2023,0900900,3,39
2023,0900910,3,60
2023,0900930,3,11
2023,0900960,3,129
2023,0900990,3,157
2023,0901020,3,903
2023,0901050,3,345
2023,0901080,3,28
2023,0901110,3,95
2023,0901170,3,62
2023,0901200,3,75
2023,0901230,3,126
2023,0901260,3,457
2023,0901290,3,201
2023,0901320,3,156
2023,0901350,3,74
2023,0901360,3,3
2023,0901380,3,21
2023,0901410,3,101
2023,0901440,3,168
2023,0901470,3,328
2023,0901500,3,34
2023,0901530,3,674
2023,0901560,3,289
2023,0901590,3,13
2023,0901620,3,426
2023,0901680,3,126
2023,0901710,3,611
2023,0901740,3,122
2023,0901770,3,301
2023,0901800,3,185
2023,0901860,3,353
2023,0901890,3,8
2023,0901920,3,1148
2023,0901950,3,10
2023,0902010,3,90
2023,0902040,3,14
2023,0902070,3,180
2023,0902130,3,49
2023,0902160,3,151
2023,0902190,3,44
2023,0902220,3,65
2023,0902280,3,173
2023,0902310,3,445
2023,0902340,3,106
2023,0902370,3,55
2023,0902400,3,617
2023,0902490,3,309
2023,0902520,3,382
2023,0902550,3,245
2023,0902580,3,143
2023,0902640,3,298
2023,0902670,3,744
2023,0902700,3,307
2023,0902730,3,138
2023,0902760,3,50
2023,0902790,3,1166
2023,0902820,3,207
2023,0902850,3,235
2023,0902880,3,259
2023,0902910,3,287
2023,0902940,3,7
2023,0902970,3,114
2023,0903000,3,19
2023,0903030,3,228
2023,0903060,3,50
2023,0903090,3,749
2023,0903120,3,342
2023,0903180,3,51
2023,0903210,3,173
2023,0903240,3,118
2023,0903270,3,157
2023,0903300,3,143
2023,0903330,3,83
2023,0903360,3,24
2023,0903390,3,78
2023,0903420,3,37
2023,0903450,3,86
2023,0903480,3,83
2023,0903510,3,100
2023,0903512,3,1
2023,0903515,3,31
2023,0903520,3,164
2023,0903530,3,47
2023,0903535,3,102
2023,0903536,3,94
2023,0903537,3,240
2023,0903538,3,142
2023,0903539,3,134
2023,0903540,3,77
2023,0903810,3,322
2023,0903840,3,187
2023,0903900,3,38
2023,0903930,3,29
2023,0903960,3,12
2023,0903990,3,147
2023,0904020,3,11
2023,0904050,3,335
2023,0904080,3,26
2023,0904110,3,295
2023,0904140,3,98
2023,0904170,3,360
2023,0904230,3,459
2023,0904260,3,24
2023,0904290,3,96
2023,0904320,3,1121
2023,0904350,3,31
2023,0904380,3,129
2023,0904440,3,428
2023,0904470,3,151
2023,0904500,3,63
2023,0904530,3,76
2023,0904560,3,158
2023,0904590,3,281
2023,0904620,3,467
2023,0904650,3,4
2023,0904680,3,201
2023,0904710,3,20
2023,0904740,3,344
2023,0904830,3,1326
2023,0904860,3,161
2023,0904890,3,188
2023,0904920,3,668
2023,0904950,3,418
2023,0904980,3,45
2023,0905010,3,160
2023,0905040,3,412
2023,0905070,3,236
2023,0905100,3,36
2023,0905130,3,287
2023,0905160,3,71
2023,0905190,3,248
2023,0905220,3,213
2023,0905250,3,85
2023,0905280,3,137
2023,0905310,3,124
2023,0905370,3,88
2023,0900007,4,74
2023,0900009,4,38
2023,0900010,4,37
2023,0900016,4,24
2023,0900024,4,92
2023,0900028,4,32
2023,0900030,4,24
2023,0900033,4,49
2023,0900060,4,177
2023,0900070,4,92
2023,0900090,4,37
2023,0900120,4,247
2023,0900150,4,28
2023,0900207,4,38
2023,0900208,4,98
2023,0900210,4,185
2023,0900212,4,89
2023,0900214,4,66
2023,0900215,4,37
2023,0900216,4,19
2023,0900217,4,44
2023,0900220,4,63
2023,0900221,4,69
2023,0900226,4,65
2023,0900240,4,76
2023,0900270,4,238
2023,0900330,4,104
2023,0900360,4,48
2023,0900390,4,15
2023,0900420,4,169
2023,0900450,4,1424
2023,0900510,4,595
2023,0900540,4,193
2023,0900570,4,102
2023,0900630,4,8
2023,0900660,4,43
2023,0900690,4,119
2023,0900700,4,590
2023,0900720,4,24
2023,0900750,4,304
2023,0900780,4,33
2023,0900810,4,96
2023,0900840,4,151
2023,0900870,4,15
2023,0900900,4,55
2023,0900910,4,55
2023,0900930,4,10
2023,0900960,4,115
2023,0900990,4,147
2023,0901020,4,856
2023,0901050,4,382
2023,0901080,4,28
2023,0901110,4,90
2023,0901170,4,58
2023,0901200,4,68
2023,0901230,4,125
2023,0901260,4,432
2023,0901290,4,176
2023,0901320,4,178
2023,0901350,4,86
2023,0901360,4,3
2023,0901380,4,12
2023,0901410,4,100
2023,0901440,4,190
2023,0901470,4,320
2023,0901500,4,43
2023,0901530,4,693
2023,0901560,4,345
2023,0901590,4,21
2023,0901620,4,419
2023,0901680,4,132
2023,0901710,4,603
2023,0901740,4,124
2023,0901770,4,328
2023,0901800,4,215
2023,0901860,4,391
2023,0901890,4,10
2023,0901920,4,1160
2023,0901950,4,11
2023,0902010,4,90
2023,0902040,4,27
2023,0902070,4,161
2023,0902130,4,71
2023,0902160,4,190
2023,0902190,4,48
2023,0902220,4,58
2023,0902280,4,176
2023,0902310,4,475
2023,0902340,4,99
2023,0902370,4,67
2023,0902400,4,673
2023,0902490,4,353
2023,0902520,4,370
2023,0902550,4,257
2023,0902580,4,139
2023,0902640,4,330
2023,0902670,4,765
2023,0902700,4,346
2023,0902730,4,156
2023,0902760,4,63
2023,0902790,4,1338
2023,0902820,4,259
2023,0902850,4,257
2023,0902880,4,290
2023,0902910,4,280
2023,0902940,4,4
2023,0902970,4,115
2023,0903000,4,15
2023,0903030,4,257
2023,0903060,4,56
2023,0903090,4,798
2023,0903120,4,346
2023,0903180,4,67
2023,0903210,4,190
2023,0903240,4,122
2023,0903270,4,135
2023,0903300,4,174
2023,0903330,4,101
2023,0903360,4,43
2023,0903390,4,114
2023,0903420,4,39
2023,0903450,4,90
2023,0903480,4,86
2023,0903510,4,101
2023,0903512,4,5
2023,0903515,4,51
2023,0903520,4,164
2023,0903530,4,46
2023,0903535,4,104
2023,0903536,4,108
2023,0903537,4,268
2023,0903538,4,139
2023,0903539,4,144
2023,0903540,4,97
2023,0903810,4,345
2023,0903840,4,174
2023,0903900,4,53
2023,0903930,4,32
2023,0903960,4,15
2023,0903990,4,181
2023,0904020,4,6
2023,0904050,4,316
2023,0904080,4,13
2023,0904110,4,333
2023,0904140,4,102
2023,0904170,4,412
2023,0904230,4,496
2023,0904260,4,29
2023,0904290,4,89
2023,0904320,4,1246
2023,0904350,4,40
2023,0904380,4,125
2023,0904440,4,474
2023,0904470,4,156
2023,0904500,4,70
2023,0904530,4,61
2023,0904560,4,167
2023,0904590,4,309
2023,0904620,4,506
2023,0904650,4,3
2023,0904680,4,239
2023,0904710,4,23
2023,0904740,4,356
2023,0904830,4,1413
2023,0904860,4,148
2023,0904890,4,222
2023,0904920,4,657
2023,0904950,4,407
2023,0904980,4,39
2023,0905010,4,163
2023,0905040,4,365
2023,0905070,4,259
2023,0905100,4,42
2023,0905130,4,252
2023,0905160,4,74
2023,0905190,4,253
2023,0905220,4,222
2023,0905250,4,102
2023,0905280,4,150
2023,0905310,4,117
2023,0905370,4,98
2023,0900007,5,57
2023,0900009,5,38
2023,0900010,5,29
2023,0900016,5,23
2023,0900024,5,101
2023,0900028,5,33
2023,0900030,5,22
2023,0900033,5,94
2023,0900060,5,179
2023,0900070,5,118
2023,0900090,5,46
2023,0900120,5,235
2023,0900150,5,23
2023,0900207,5,41
2023,0900208,5,95
2023,0900210,5,202
2023,0900212,5,90
2023,0900214,5,67
2023,0900215,5,37
2023,0900216,5,25
2023,0900217,5,39
2023,0900220,5,62
2023,0900221,5,65
2023,0900222,5,0
2023,0900226,5,65
2023,0900240,5,64
2023,0900270,5,230
2023,0900330,5,111
2023,0900360,5,59
2023,0900390,5,15
2023,0900420,5,211
2023,0900450,5,1425
2023,0900510,5,520
2023,0900540,5,180
2023,0900570,5,100
2023,0900630,5,10
2023,0900660,5,50
2023,0900690,5,119
2023,0900700,5,570
2023,0900720,5,15
2023,0900750,5,338
2023,0900780,5,28
2023,0900810,5,107
2023,0900840,5,143
2023,0900870,5,8
2023,0900900,5,52
2023,0900910,5,54
2023,0900930,5,9
2023,0900960,5,106
2023,0900990,5,138
2023,0901020,5,888
2023,0901050,5,341
2023,0901080,5,25
2023,0901110,5,104
2023,0901170,5,60
2023,0901200,5,70
2023,0901230,5,126
2023,0901260,5,441
2023,0901290,5,213
2023,0901320,5,175
2023,0901350,5,67
2023,0901360,5,2
2023,0901380,5,21
2023,0901410,5,96
2023,0901440,5,200
2023,0901470,5,294
2023,0901500,5,44
2023,0901530,5,688
2023,0901560,5,302
2023,0901590,5,19
2023,0901620,5,433
2023,0901680,5,122
2023,0901710,5,646
2023,0901740,5,143
2023,0901770,5,284
2023,0901800,5,250
2023,0901860,5,385
2023,0901890,5,7
2023,0901920,5,1207
2023,0901950,5,14
2023,0902010,5,81
2023,0902040,5,14
2023,0902070,5,188
2023,0902130,5,70
2023,0902160,5,171
2023,0902190,5,37
2023,0902220,5,68
2023,0902280,5,173
2023,0902310,5,438
2023,0902340,5,88
2023,0902370,5,57
2023,0902400,5,650
2023,0902490,5,312
2023,0902520,5,362
2023,0902550,5,265
2023,0902580,5,148
2023,0902640,5,319
2023,0902670,5,802
2023,0902700,5,292
2023,0902730,5,142
2023,0902760,5,58
2023,0902790,5,1365
2023,0902820,5,261
2023,0902850,5,262
2023,0902880,5,307
2023,0902910,5,289
2023,0902940,5,9
2023,0902970,5,109
2023,0903000,5,21
2023,0903030,5,231
2023,0903060,5,50
2023,0903090,5,794
2023,0903120,5,363
2023,0903180,5,82
2023,0903210,5,163
2023,0903240,5,119
2023,0903270,5,134
2023,0903300,5,177
2023,0903330,5,109
2023,0903360,5,41
2023,0903390,5,105
2023,0903420,5,53
2023,0903450,5,87
2023,0903480,5,96
2023,0903510,5,86
2023,0903512,5,2
2023,0903515,5,48
2023,0903520,5,151
2023,0903530,5,37
2023,0903535,5,116
2023,0903536,5,86
2023,0903537,5,301
2023,0903538,5,156
2023,0903539,5,136
2023,0903540,5,79
2023,0903600,5,1
2023,0903810,5,350
2023,0903840,5,209
2023,0903900,5,39
2023,0903930,5,29
2023,0903960,5,18
2023,0903990,5,159
2023,0904020,5,21
2023,0904050,5,379
2023,0904080,5,31
2023,0904110,5,318
2023,0904140,5,108
2023,0904170,5,424
2023,0904230,5,452
2023,0904260,5,26
2023,0904290,5,96
2023,0904320,5,1203
2023,0904350,5,25
2023,0904380,5,124
2023,0904440,5,489
2023,0904470,5,144
2023,0904500,5,67
2023,0904530,5,73
2023,0904560,5,146
2023,0904590,5,304
2023,0904620,5,539
2023,0904650,5,6
2023,0904680,5,218
2023,0904710,5,14
2023,0904740,5,391
2023,0904830,5,1459
2023,0904860,5,172
2023,0904890,5,195
2023,0904920,5,713
2023,0904950,5,446
2023,0904980,5,43
2023,0905010,5,141
2023,0905040,5,399
2023,0905070,5,253
2023,0905100,5,49
2023,0905130,5,285
2023,0905160,5,72
2023,0905190,5,256
2023,0905220,5,232
2023,0905250,5,132
2023,0905280,5,155
2023,0905310,5,120
2023,0905370,5,87
2023,0900007,6,42
2023,0900009,6,38
2023,0900010,6,44
2023,0900011,6,100
2023,0900016,6,22
2023,0900024,6,100
2023,0900028,6,24
2023,0900030,6,20
2023,0900033,6,87
2023,0900060,6,184
2023,0900070,6,245
2023,0900090,6,41
2023,0900120,6,205
2023,0900150,6,32
2023,0900207,6,33
2023,0900208,6,96
2023,0900210,6,206
2023,0900212,6,76
2023,0900214,6,60
2023,0900215,6,35
2023,0900216,6,21
2023,0900217,6,36
2023,0900219,6,61
2023,0900220,6,54
2023,0900221,6,61
2023,0900222,6,0
2023,0900226,6,74
2023,0900240,6,66
2023,0900270,6,252
2023,0900330,6,130
2023,0900360,6,58
2023,0900390,6,22
2023,0900420,6,182
2023,0900450,6,1483
2023,0900510,6,588
2023,0900540,6,191
2023,0900570,6,88
2023,0900630,6,2
2023,0900660,6,44
2023,0900690,6,102
2023,0900700,6,667
2023,0900720,6,21
2023,0900750,6,328
2023,0900780,6,37
2023,0900810,6,110
2023,0900840,6,153
2023,0900870,6,16
2023,0900900,6,58
2023,0900910,6,53
2023,0900930,6,9
2023,0900960,6,134
2023,0900990,6,151
2023,0901020,6,905
2023,0901050,6,337
2023,0901080,6,22
2023,0901110,6,86
2023,0901170,6,79
2023,0901200,6,83
2023,0901230,6,135
2023,0901260,6,444
2023,0901290,6,176
2023,0901320,6,159
2023,0901350,6,82
2023,0901360,6,4
2023,0901380,6,8
2023,0901410,6,100
2023,0901440,6,215
2023,0901470,6,353
2023,0901500,6,39
2023,0901530,6,678
2023,0901560,6,329
2023,0901590,6,17
2023,0901620,6,441
2023,0901680,6,146
2023,0901710,6,607
2023,0901740,6,133
2023,0901770,6,309
2023,0901800,6,236
2023,0901860,6,394
2023,0901890,6,8
2023,0901920,6,1200
2023,0901950,6,18
2023,0902010,6,102
2023,0902040,6,21
2023,0902070,6,185
2023,0902130,6,59
2023,0902160,6,202
2023,0902190,6,47
2023,0902220,6,49
2023,0902280,6,189
2023,0902310,6,429
2023,0902340,6,99
2023,0902370,6,55
2023,0902400,6,695
2023,0902490,6,346
2023,0902520,6,401
2023,0902550,6,255
2023,0902580,6,152
2023,0902640,6,287
2023,0902670,6,672
2023,0902700,6,301
2023,0902730,6,173
2023,0902760,6,77
2023,0902790,6,1378
2023,0902820,6,183
2023,0902850,6,246
2023,0902880,6,260
2023,0902910,6,294
2023,0902940,6,5
2023,0902970,6,107
2023,0903000,6,26
2023,0903030,6,263
2023,0903060,6,63
2023,0903090,6,823
2023,0903120,6,360
2023,0903180,6,66
2023,0903210,6,186
2023,0903240,6,115
2023,0903270,6,159
2023,0903300,6,147
2023,0903330,6,101
2023,0903360,6,30
2023,0903390,6,107
2023,0903420,6,52
2023,0903450,6,5
2023,0903480,6,95
2023,0903510,6,91
2023,0903515,6,53
2023,0903520,6,165
2023,0903530,6,41
2023,0903535,6,100
2023,0903536,6,108
2023,0903537,6,266
2023,0903538,6,142
2023,0903539,6,129
2023,0903540,6,93
2023,0903600,6,1
2023,0903630,6,2
2023,0903810,6,341
2023,0903840,6,183
2023,0903900,6,39
2023,0903930,6,40
2023,0903960,6,9
2023,0903990,6,171
2023,0904020,6,5
2023,0904050,6,324
2023,0904080,6,21
2023,0904110,6,322
2023,0904140,6,107
2023,0904170,6,406
2023,0904230,6,441
2023,0904260,6,34
2023,0904290,6,96
2023,0904320,6,1168
2023,0904350,6,30
2023,0904380,6,144
2023,0904440,6,493
2023,0904470,6,137
2023,0904500,6,60
2023,0904530,6,71
2023,0904560,6,150
2023,0904590,6,318
2023,0904620,6,517
2023,0904650,6,3
2023,0904680,6,232
2023,0904710,6,29
2023,0904740,6,362
2023,0904830,6,1429
2023,0904860,6,175
2023,0904890,6,201
2023,0904920,6,668
2023,0904950,6,446
2023,0904980,6,31
2023,0905010,6,152
2023,0905040,6,421
2023,0905070,6,281
2023,0905100,6,35
2023,0905130,6,263
2023,0905160,6,85
2023,0905190,6,256
2023,0905220,6,225
2023,0905250,6,106
2023,0905280,6,164
2023,0905310,6,135
2023,0905370,6,94
2023,0900004,7,2
2023,0900007,7,51
2023,0900009,7,36
2023,0900010,7,44
2023,0900011,7,97
2023,0900015,7,52
2023,0900016,7,20
2023,0900024,7,90
2023,0900028,7,0
2023,0900033,7,88
2023,0900060,7,194
2023,0900070,7,313
2023,0900090,7,31
2023,0900120,7,259
2023,0900207,7,38
2023,0900208,7,96
2023,0900210,7,186
2023,0900212,7,77
2023,0900214,7,69
2023,0900215,7,35
2023,0900216,7,16
2023,0900217,7,43
2023,0900219,7,105
2023,0900220,7,57
2023,0900221,7,65
2023,0900222,7,0
2023,0900226,7,83
2023,0900270,7,256
2023,0900330,7,121
2023,0900360,7,55
2023,0900390,7,18
2023,0900420,7,204
2023,0900450,7,1404
2023,0900510,7,583
2023,0900540,7,202
2023,0900570,7,81
2023,0900630,7,10
2023,0900660,7,54
2023,0900690,7,123
2023,0900700,7,680
2023,0900750,7,311
2023,0900810,7,100
2023,0900840,7,158
2023,0900900,7,55
2023,0900910,7,52
2023,0900930,7,6
2023,0900960,7,122
2023,0900990,7,170
2023,0901020,7,870
2023,0901050,7,373
2023,0901110,7,96
2023,0901170,7,72
2023,0901200,7,66
2023,0901230,7,148
2023,0901260,7,426
2023,0901290,7,202
2023,0901320,7,183
2023,0901350,7,81
2023,0901360,7,6
2023,0901380,7,22
2023,0901410,7,91
2023,0901440,7,186
2023,0901470,7,397
2023,0901530,7,699
2023,0901560,7,331
2023,0901590,7,24
2023,0901620,7,425
2023,0901680,7,122
2023,0901710,7,637
2023,0901740,7,112
2023,0901770,7,315
2023,0901800,7,236
2023,0901860,7,417
2023,0901920,7,1184
2023,0901950,7,14
2023,0902040,7,13
2023,0902070,7,167
2023,0902130,7,65
2023,0902160,7,171
2023,0902190,7,48
2023,0902220,7,78
2023,0902280,7,174
2023,0902310,7,399
2023,0902340,7,117
2023,0902400,7,685
2023,0902490,7,320
2023,0902520,7,378
2023,0902550,7,250
2023,0902580,7,207
2023,0902640,7,330
2023,0902670,7,700
2023,0902700,7,351
2023,0902730,7,157
2023,0902790,7,1411
2023,0902820,7,185
2023,0902850,7,277
2023,0902880,7,301
2023,0902910,7,293
2023,0902970,7,133
2023,0903000,7,37
2023,0903030,7,258
2023,0903060,7,59
2023,0903090,7,747
2023,0903120,7,330
2023,0903180,7,84
2023,0903240,7,134
2023,0903270,7,131
2023,0903300,7,194
2023,0903330,7,78
2023,0903360,7,38
2023,0903390,7,109
2023,0903420,7,38
2023,0903450,7,8
2023,0903480,7,75
2023,0903510,7,101
2023,0903512,7,4
2023,0903515,7,45
2023,0903520,7,175
2023,0903530,7,45
2023,0903535,7,109
2023,0903536,7,99
2023,0903537,7,263
2023,0903538,7,138
2023,0903539,7,159
2023,0903540,7,92
2023,0903570,7,33
2023,0903600,7,1
2023,0903630,7,108
2023,0903660,7,364
2023,0903720,7,104
2023,0903750,7,174
2023,0903810,7,343
2023,0903840,7,213
2023,0903900,7,40
2023,0903930,7,26
2023,0903990,7,164
2023,0904020,7,13
2023,0904050,7,381
2023,0904080,7,32
2023,0904110,7,338
2023,0904140,7,112
2023,0904170,7,380
2023,0904230,7,460
2023,0904260,7,36
2023,0904290,7,92
2023,0904320,7,1205
2023,0904350,7,36
2023,0904380,7,118
2023,0904440,7,521
2023,0904470,7,153
2023,0904500,7,58
2023,0904530,7,62
2023,0904560,7,166
2023,0904590,7,337
2023,0904620,7,554
2023,0904650,7,8
2023,0904680,7,211
2023,0904710,7,22
2023,0904740,7,393
2023,0904830,7,1271
2023,0904860,7,184
2023,0904890,7,192
2023,0904920,7,667
2023,0904950,7,436
2023,0904980,7,49
2023,0905010,7,186
2023,0905040,7,386
2023,0905070,7,280
2023,0905100,7,44
2023,0905130,7,288
2023,0905160,7,4
2023,0905190,7,252
2023,0905220,7,235
2023,0905250,7,93
2023,0905280,7,180
2023,0905370,7,79
2023,0905372,7,89
2023,0900004,8,7
2023,0900007,8,50
2023,0900009,8,37
2023,0900010,8,43
2023,0900011,8,82
2023,0900015,8,49
2023,0900016,8,19
2023,0900024,8,92
2023,0900028,8,0
2023,0900033,8,85
2023,0900060,8,196
2023,0900070,8,354
2023,0900090,8,42
2023,0900120,8,252
2023,0900207,8,33
2023,0900208,8,96
2023,0900210,8,202
2023,0900212,8,88
2023,0900214,8,67
2023,0900215,8,32
2023,0900216,8,17
2023,0900217,8,34
2023,0900219,8,108
2023,0900220,8,49
2023,0900221,8,63
2023,0900222,8,0
2023,0900226,8,80
2023,0900270,8,262
2023,0900330,8,170
2023,0900360,8,60
2023,0900390,8,15
2023,0900420,8,203
2023,0900450,8,1377
2023,0900510,8,601
2023,0900540,8,199
2023,0900570,8,103
2023,0900630,8,13
2023,0900660,8,50
2023,0900690,8,122
2023,0900700,8,669
2023,0900750,8,322
2023,0900810,8,113
2023,0900840,8,161
2023,0900900,8,47
2023,0900910,8,68
2023,0900930,8,15
2023,0900960,8,126
2023,0900990,8,155
2023,0901020,8,949
2023,0901050,8,342
2023,0901110,8,100
2023,0901170,8,55
2023,0901200,8,87
2023,0901230,8,147
2023,0901260,8,415
2023,0901290,8,227
2023,0901320,8,177
2023,0901350,8,71
2023,0901360,8,14
2023,0901380,8,12
2023,0901410,8,95
2023,0901440,8,190
2023,0901470,8,357
2023,0901530,8,729
2023,0901560,8,295
2023,0901590,8,17
2023,0901620,8,423
2023,0901680,8,128
2023,0901710,8,672
2023,0901740,8,121
2023,0901770,8,277
2023,0901800,8,249
2023,0901860,8,414
2023,0901920,8,1268
2023,0901950,8,10
2023,0902040,8,24
2023,0902070,8,168
2023,0902130,8,78
2023,0902160,8,194
2023,0902190,8,46
2023,0902220,8,69
2023,0902280,8,177
2023,0902310,8,429
2023,0902340,8,117
2023,0902400,8,724
2023,0902490,8,326
2023,0902520,8,412
2023,0902550,8,256
2023,0902580,8,158
2023,0902640,8,312
2023,0902670,8,757
2023,0902700,8,319
2023,0902730,8,180
2023,0902790,8,1406
2023,0902820,8,196
2023,0902850,8,261
2023,0902880,8,298
2023,0902910,8,326
2023,0902970,8,116
2023,0903000,8,23
2023,0903030,8,232
2023,0903060,8,60
2023,0903090,8,839
2023,0903120,8,375
2023,0903180,8,70
2023,0903240,8,131
2023,0903270,8,158
2023,0903300,8,168
2023,0903330,8,99
2023,0903360,8,44
2023,0903390,8,103
2023,0903420,8,40
2023,0903450,8,6
2023,0903480,8,73
2023,0903510,8,75
2023,0903512,8,10
2023,0903515,8,54
2023,0903520,8,171
2023,0903530,8,61
2023,0903535,8,105
2023,0903536,8,108
2023,0903537,8,268
2023,0903538,8,155
2023,0903539,8,112
2023,0903540,8,87
2023,0903570,8,57
2023,0903630,8,114
2023,0903660,8,360
2023,0903720,8,144
2023,0903750,8,196
2023,0903810,8,338
2023,0903840,8,221
2023,0903900,8,48
2023,0903930,8,32
2023,0903990,8,139
2023,0904020,8,9
2023,0904050,8,373
2023,0904080,8,31
2023,0904110,8,295
2023,0904140,8,91
2023,0904170,8,391
2023,0904230,8,469
2023,0904260,8,28
2023,0904290,8,116
2023,0904320,8,1200
2023,0904350,8,44
2023,0904380,8,134
2023,0904440,8,523
2023,0904470,8,146
2023,0904500,8,68
2023,0904530,8,70
2023,0904560,8,147
2023,0904590,8,323
2023,0904620,8,525
2023,0904650,8,7
2023,0904680,8,245
2023,0904710,8,30
2023,0904740,8,368
2023,0904830,8,1247
2023,0904860,8,194
2023,0904890,8,194
2023,0904920,8,671
2023,0904950,8,461
2023,0904980,8,37
2023,0905010,8,182
2023,0905040,8,430
2023,0905070,8,295
2023,0905100,8,52
2023,0905130,8,291
2023,0905160,8,2
2023,0905190,8,251
2023,0905220,8,243
2023,0905250,8,121
2023,0905280,8,163
2023,0905370,8,86
2023,0905372,8,74
2023,0900002,9,3032
2023,0900003,9,30
2023,0900004,9,21
2023,0900005,9,237
2023,0900007,9,7
2023,0900014,9,70
2023,0900015,9,52
2023,0900018,9,17
2023,0900024,9,79
2023,0900027,9,0
2023,0900060,9,163
2023,0900070,9,48
2023,0900120,9,258
2023,0900207,9,18
2023,0900208,9,78
2023,0900210,9,207
2023,0900212,9,65
2023,0900214,9,51
2023,0900219,9,105
2023,0900221,9,69
2023,0900222,9,0
2023,0900226,9,140
2023,0900270,9,259
2023,0900330,9,157
2023,0900360,9,47
2023,0900420,9,194
2023,0900450,9,1760
2023,0900510,9,639
2023,0900540,9,213
2023,0900660,9,1
2023,0900690,9,125
2023,0900700,9,625
2023,0900750,9,305
2023,0900810,9,104
2023,0900840,9,148
2023,0900910,9,20
2023,0900960,9,102
2023,0900990,9,140
2023,0901020,9,1112
2023,0901050,9,352
2023,0901110,9,103
2023,0901170,9,58
2023,0901200,9,64
2023,0901230,9,123
2023,0901260,9,468
2023,0901290,9,241
