District,District Code,fiscal_year,ppe_total,cpi_u,deflator,ppe_total_real
Sprague School District,1330011.0,2012,14299.0,229.586,1.402359028860645,20052.33175367836
Sprague School District,1330011.0,2013,13772.0,232.952,1.3820958824135443,19034.224492599333
Sprague School District,1330011.0,2014,14370.0,236.715,1.3601250448851994,19544.996895000317
Sprague School District,1330011.0,2015,13885.0,237.002,1.3584779875275312,18862.46685681977
Sprague School District,1330011.0,2016,14128.0,240.005,1.3414803858252953,18952.43489093977
Sprague School District,1330011.0,2017,15396.0,245.121,1.3134819130143889,20222.367532769527
Sprague School District,1330011.0,2018,15068.0,251.1,1.282206292313819,19320.284412584628
Sprague School District,1330011.0,2019,14467.0,255.653,1.2593711006716135,18219.321713416237
Sprague School District,1330011.0,2020,16378.0,258.856,1.2437880520443798,20370.76071638285
Sprague School District,1330011.0,2021,18512.0,270.973,1.1881700390813843,21995.403763474587
Sprague School District,1330011.0,2022,18780.0,292.626,1.1002508321201807,20662.710627216995
Sprague School District,1330011.0,2023,19268.0,304.703,1.056642041594602,20359.378857444797
Sprague School District,1330011.0,2024,19606.0,313.698,1.026343808376209,20122.496707023955
Sprague School District,1330011.0,2025,21209.0,321.962,1.0,21209.0
Stafford School District,1340011.0,2007,11615.0,207.344,1.5527914962574272,18035.673229030017
Stafford School District,1340011.0,2008,12904.0,215.254,1.4957306252148626,19300.907987772585
Stafford School District,1340011.0,2009,13467.0,214.565,1.5005336378253675,20207.686500594224
Stafford School District,1340011.0,2010,14109.0,218.076,1.4763752086428583,20830.17781874209
Stafford School District,1340011.0,2011,14051.0,224.923,1.431432090093054,20113.052297897502
Stafford School District,1340011.0,2012,14518.0,229.586,1.402359028860645,20359.44838099884
Stafford School District,1340011.0,2013,15741.0,232.952,1.3820958824135443,21755.5712850716
Stafford School District,1340011.0,2014,17219.0,236.715,1.3601250448851994,23419.99314787825
Stafford School District,1340011.0,2015,17335.0,237.002,1.3584779875275312,23549.215913789754
Stafford School District,1340011.0,2016,17932.0,240.005,1.3414803858252953,24055.426278619198
Stafford School District,1340011.0,2017,18023.0,245.121,1.3134819130143889,23672.884518258328
Stafford School District,1340011.0,2018,17929.0,251.1,1.282206292313819,22988.676614894463
Stafford School District,1340011.0,2019,18593.0,255.653,1.2593711006716135,23415.48687478731
Stafford School District,1340011.0,2020,19570.0,258.856,1.2437880520443798,24340.932178508512
Stafford School District,1340011.0,2021,21511.0,270.973,1.1881700390813843,25558.725710679657
Stafford School District,1340011.0,2022,22546.0,292.626,1.1002508321201807,24806.255260981598
Stafford School District,1340011.0,2023,22633.0,304.703,1.056642041594602,23914.979327410627
Stafford School District,1340011.0,2024,23428.0,313.698,1.026343808376209,24045.182742637822
Stafford School District,1340011.0,2025,25044.0,321.962,1.0,25044.0
Stamford Academy District,2820013.0,2007,19370.0,207.344,1.5527914962574272,30077.571282506364
Stamford Academy District,2820013.0,2008,18408.0,215.254,1.4957306252148626,27533.40934895519
Stamford Academy District,2820013.0,2009,21622.0,214.565,1.5005336378253675,32444.538317060094
Stamford Academy District,2820013.0,2010,20368.0,218.076,1.4763752086428583,30070.810249637743
Stamford Academy District,2820013.0,2011,24521.0,224.923,1.431432090093054,35100.14628117178
Stamford Academy District,2820013.0,2012,22103.0,229.586,1.402359028860645,30996.34161490683
Stamford Academy District,2820013.0,2013,22761.0,232.952,1.3820958824135443,31457.884379614683
Stamford Academy District,2820013.0,2014,20133.0,236.715,1.3601250448851994,27383.39752867372
Stamford Academy District,2820013.0,2015,21182.0,237.002,1.3584779875275312,28775.280731808165
Stamford Academy District,2820013.0,2016,21038.0,240.005,1.3414803858252953,28222.064356992563
Stamford Academy District,2820013.0,2017,19739.0,245.121,1.3134819130143889,25926.819480991016
Stamford Academy District,2820013.0,2018,17822.0,251.1,1.282206292313819,22851.48054161689
Stamford Academy District,2820013.0,2019,21962.0,255.653,1.2593711006716135,27658.308112949977
Stamford Academy District,2820013.0,2020,21533.0,258.856,1.2437880520443798,26782.488124671632
Stamford Charter School for Excellence District,2960013.0,2016,18254.0,240.005,1.3414803858252953,24487.38296285494
Stamford Charter School for Excellence District,2960013.0,2017,8554.0,245.121,1.3134819130143889,11235.52428392508
Stamford Charter School for Excellence District,2960013.0,2018,8537.0,251.1,1.282206292313819,10946.195117483074
Stamford Charter School for Excellence District,2960013.0,2019,11189.0,255.653,1.2593711006716135,14091.103245414684
Stamford Charter School for Excellence District,2960013.0,2020,10385.0,258.856,1.2437880520443798,12916.738920480884
Stamford Charter School for Excellence District,2960013.0,2021,11201.0,270.973,1.1881700390813843,13308.692607750583
Stamford Charter School for Excellence District,2960013.0,2022,10597.0,292.626,1.1002508321201807,11659.358067977557
Stamford Charter School for Excellence District,2960013.0,2023,10994.0,304.703,1.056642041594602,11616.722605291056
Stamford Charter School for Excellence District,2960013.0,2024,11220.0,313.698,1.026343808376209,11515.577529981068
Stamford Charter School for Excellence District,2960013.0,2025,11837.0,321.962,1.0,11837.0
Stamford School District,1350011.0,2007,14856.0,207.344,1.5527914962574272,23068.270468400337
Stamford School District,1350011.0,2008,15591.0,215.254,1.4957306252148626,23319.93617772492
Stamford School District,1350011.0,2009,16283.0,214.565,1.5005336378253675,24433.18922471046
Stamford School District,1350011.0,2010,16375.0,218.076,1.4763752086428583,24175.644041526808
Stamford School District,1350011.0,2011,16448.0,224.923,1.431432090093054,23544.19501785055
Stamford School District,1350011.0,2012,16472.0,229.586,1.402359028860645,23099.65792339254
Stamford School District,1350011.0,2013,16566.0,232.952,1.3820958824135443,22895.800388062777
Stamford School District,1350011.0,2014,17242.0,236.715,1.3601250448851994,23451.276023910606
Stamford School District,1350011.0,2015,17585.0,237.002,1.3584779875275312,23888.83541067164
Stamford School District,1350011.0,2016,18305.0,240.005,1.3414803858252953,24555.79846253203
Stamford School District,1350011.0,2017,18756.0,245.121,1.3134819130143889,24635.666760497872
Stamford School District,1350011.0,2018,19011.0,251.1,1.282206292313819,24376.023823178017
Stamford School District,1350011.0,2019,19340.0,255.653,1.2593711006716135,24356.237086989004
Stamford School District,1350011.0,2020,18789.0,258.856,1.2437880520443798,23369.53370986185
Stamford School District,1350011.0,2021,19625.0,270.973,1.1881700390813843,23317.837016972167
Stamford School District,1350011.0,2022,21454.0,292.626,1.1002508321201807,23604.78135230636
Stamford School District,1350011.0,2023,22321.0,304.703,1.056642041594602,23585.307010433116
Stamford School District,1350011.0,2024,23201.0,313.698,1.026343808376209,23812.20269813643
Stamford School District,1350011.0,2025,24176.0,321.962,1.0,24176.0
Sterling School District,1360011.0,2007,11488.0,207.344,1.5527914962574272,17838.468709005323
Sterling School District,1360011.0,2008,12386.0,215.254,1.4957306252148626,18526.11952391129
Sterling School District,1360011.0,2009,12473.0,214.565,1.5005336378253675,18716.15606459581
Sterling School District,1360011.0,2010,12620.0,218.076,1.4763752086428583,18631.855133072877
Sterling School District,1360011.0,2011,15238.0,224.923,1.431432090093054,21812.16218883796
Sterling School District,1360011.0,2012,14943.0,229.586,1.402359028860645,20955.450968264613
Sterling School District,1360011.0,2013,12912.0,232.952,1.3820958824135443,17845.622033723685
Sterling School District,1360011.0,2014,13197.0,236.715,1.3601250448851994,17949.570217349978
Sterling School District,1360011.0,2015,12783.0,237.002,1.3584779875275312,17365.42411456443
Sterling School District,1360011.0,2016,14577.0,240.005,1.3414803858252953,19554.75958417533
Sterling School District,1360011.0,2017,15042.0,245.121,1.3134819130143889,19757.394935562435
Sterling School District,1360011.0,2018,15502.0,251.1,1.282206292313819,19876.761943448822
Sterling School District,1360011.0,2019,16024.0,255.653,1.2593711006716135,20180.16251716193
Sterling School District,1360011.0,2020,16189.0,258.856,1.2437880520443798,20135.684774546466
Sterling School District,1360011.0,2021,17890.0,270.973,1.1881700390813843,21256.361999165965
Sterling School District,1360011.0,2022,18666.0,292.626,1.1002508321201807,20537.28203235529
Sterling School District,1360011.0,2023,19662.0,304.703,1.056642041594602,20775.695821833066
Sterling School District,1360011.0,2024,20211.0,313.698,1.026343808376209,20743.43471109156
Sterling School District,1360011.0,2025,21100.0,321.962,1.0,21100.0
Stonington School District,1370011.0,2007,11439.0,207.344,1.5527914962574272,17762.38192568871
Stonington School District,1370011.0,2008,12227.0,215.254,1.4957306252148626,18288.298354502123
Stonington School District,1370011.0,2009,12623.0,214.565,1.5005336378253675,18941.236110269616
Stonington School District,1370011.0,2010,13039.0,218.076,1.4763752086428583,19250.456345494236
Stonington School District,1370011.0,2011,13192.0,224.923,1.431432090093054,18883.45213250757
Stonington School District,1370011.0,2012,13776.0,229.586,1.402359028860645,19318.89798158424
Stonington School District,1370011.0,2013,14455.0,232.952,1.3820958824135443,19978.195980287783
Stonington School District,1370011.0,2014,15178.0,236.715,1.3601250448851994,20643.97793126756
Stonington School District,1370011.0,2015,16029.0,237.002,1.3584779875275312,21775.0436620788
Stonington School District,1370011.0,2016,16865.0,240.005,1.3414803858252953,22624.06670694361
Stonington School District,1370011.0,2017,17788.0,245.121,1.3134819130143889,23364.216268699947
Stonington School District,1370011.0,2018,18121.0,251.1,1.282206292313819,23234.86022301872
Stonington School District,1370011.0,2019,19284.0,255.653,1.2593711006716135,24285.712305351397
Stonington School District,1370011.0,2020,19638.0,258.856,1.2437880520443798,24425.50976604753
Stonington School District,1370011.0,2021,20537.0,270.973,1.1881700390813843,24401.448092614388
Stonington School District,1370011.0,2022,21863.0,292.626,1.1002508321201807,24054.78394264351
Stonington School District,1370011.0,2023,22693.0,304.703,1.056642041594602,23978.377849906305
Stonington School District,1370011.0,2024,25567.0,313.698,1.026343808376209,26240.532148754537
Stonington School District,1370011.0,2025,26407.0,321.962,1.0,26407.0
Stratford School District,1380011.0,2007,11353.0,207.344,1.5527914962574272,17628.84185701057
Stratford School District,1380011.0,2008,11827.0,215.254,1.4957306252148626,17690.00610441618
Stratford School District,1380011.0,2009,12432.0,214.565,1.5005336378253675,18654.634185444967
Stratford School District,1380011.0,2010,12889.0,218.076,1.4763752086428583,19029.000064197804
Stratford School District,1380011.0,2011,13522.0,224.923,1.431432090093054,19355.824722238274
Stratford School District,1380011.0,2012,13570.0,229.586,1.402359028860645,19030.012021638948
Stratford School District,1380011.0,2013,13744.0,232.952,1.3820958824135443,18995.525807891758
Stratford School District,1380011.0,2014,13683.0,236.715,1.3601250448851994,18610.590989164182
Stratford School District,1380011.0,2015,14630.0,237.002,1.3584779875275312,19874.532957527783
Stratford School District,1380011.0,2016,15172.0,240.005,1.3414803858252953,20352.94041374138
Stratford School District,1380011.0,2017,16498.0,245.121,1.3134819130143889,21669.824600911383
Stratford School District,1380011.0,2018,15979.0,251.1,1.282206292313819,20488.374344882515
Stratford School District,1380011.0,2019,16861.0,255.653,1.2593711006716135,21234.25612842408
Stratford School District,1380011.0,2020,16970.0,258.856,1.2437880520443798,21107.083243193127
Stratford School District,1380011.0,2021,18417.0,270.973,1.1881700390813843,21882.52760976185
Stratford School District,1380011.0,2022,18940.0,292.626,1.1002508321201807,20838.750760356223
Stratford School District,1380011.0,2023,20037.0,304.703,1.056642041594602,21171.93658743104
Stratford School District,1380011.0,2024,20911.0,313.698,1.026343808376209,21461.875376954908
Stratford School District,1380011.0,2025,22091.0,321.962,1.0,22091.0
Suffield School District,1390011.0,2007,10334.0,207.344,1.5527914962574272,16046.547322324252
Suffield School District,1390011.0,2008,11140.0,215.254,1.4957306252148626,16662.439164893567
Suffield School District,1390011.0,2009,12045.0,214.565,1.5005336378253675,18073.927667606556
Suffield School District,1390011.0,2010,12361.0,218.076,1.4763752086428583,18249.473954034373
Suffield School District,1390011.0,2011,12681.0,224.923,1.431432090093054,18151.990334470014
Suffield School District,1390011.0,2012,13068.0,229.586,1.402359028860645,18326.027789150903
Suffield School District,1390011.0,2013,13495.0,232.952,1.3820958824135443,18651.38393317078
Suffield School District,1390011.0,2014,14114.0,236.715,1.3601250448851994,19196.804883509703
Suffield School District,1390011.0,2015,14643.0,237.002,1.3584779875275312,19892.19317136564
Suffield School District,1390011.0,2016,15898.0,240.005,1.3414803858252953,21326.855173850545
Suffield School District,1390011.0,2017,16371.0,245.121,1.3134819130143889,21503.012397958555
Suffield School District,1390011.0,2018,16697.0,251.1,1.282206292313819,21408.99846276384
Suffield School District,1390011.0,2019,17535.0,255.653,1.2593711006716135,22083.072250276746
Suffield School District,1390011.0,2020,17369.0,258.856,1.2437880520443798,21603.35467595883
Suffield School District,1390011.0,2021,18530.0,270.973,1.1881700390813843,22016.79082417805
Suffield School District,1390011.0,2022,19090.0,292.626,1.1002508321201807,21003.788385174248
Suffield School District,1390011.0,2023,19675.0,304.703,1.056642041594602,20789.432168373794
Suffield School District,1390011.0,2024,20794.0,313.698,1.026343808376209,21341.79315137489
